l_host_is_superhost,n_host_listings_count,n_host_verifications,l_host_has_profile_pic,l_host_identity_verified,f_property_type,n_accommodates,n_bedrooms,n_beds,n_min_nights,l_has_availability,n_sales_30,n_sales_60,n_sales_90,n_sales_365,n_number_of_reviews,n_review_scores_rating,l_instant_bookable,n_reviews_per_month,f_neighbourhood_cleansed,n_bathrooms,usd_price,flag_reviews_per_month,flag_review_scores_rating,n_days_since_1st,n_days_since_last,d_Cleaning_before_checkout,d_Extra_pillows_and_blankets,d_First_aid_kit,d_High_chair,d_Iron,d_Patio_or_balcony,d_Private_entrance,d_Room_darkening_shades,d_Single_level_home,d_Waterfront,d_Window_guards,d_wifi,d_HDTV,d_Dedicated__Workspace,d_Paid__Parking,d_Free__Parking,d_Refrigerator,d_Fitness,d_stove,d_shampoo,d_hot__water,d_Washer,d_air__condition,d_Smart__Lock,d_Dryer,d_Kitchen,d_Oven,d_Children,d_Microwave,d_garden,d_breakfast,d_Bed_linens,d_Bread_maker,d_Building_staff,d_Carbon_monoxide_alarm,d_Coffee_maker,d_Cooking_basics,d_Dishes_and_silverware,d_Elevator,d_Essentials,d_Fire_extinguisher,d_Hangers,d_Heating,d_Host_greets_you,d_Indoor_fireplace,d_Keypad,d_Long_term_stays_allowed,d_Luggage_dropoff_allowed,usd_price_ln,n_days_since_last_ln,n_days_since_1st_ln,n_accommodates_ln,n_accommodates_ln2,n_accommodates_2,f_has_1_review_monthly,f_review_scores_rating,f_number_of_reviews,f_sales_365,f_sales_90,f_sales_60,f_sales_30,f_min_nights,f_beds,f_bedrooms,f_bathrooms,f_host_listing,flag_n_days_since,f_host_accepts_all
0,1,6,1,1,condominium,3,1,2,5,1,0,0,0,275,2,100,1,0.1,Bang Na,1,41.25,0,0,620,558,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3.71965111278069,6.324358962381311,6.429719478039138,1.0986122886681098,1.206948960812582,27,1,3,2,3,0,0,0,3,3,1,1,1,0,0
0,18,4,1,1,apartment,2,1,1,7,1,0,0,0,0,49,93,1,2.12,Vadhana,1.5,29.304000000000002,0,0,694,121,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,3.3777240254765135,4.795790545596741,6.542471960506805,0.6931471805599453,0.4804530139182014,8,1,2,2,0,0,0,0,3,3,1,2,2,0,1
0,15,7,1,1,apartment,2,1,1,20,1,0,0,0,0,10,82,0,0.42,Vadhana,1,42.9,0,0,706,504,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.758871825933971,6.222576268071369,6.559615237493242,0.6931471805599453,0.4804530139182014,8,1,1,2,0,0,0,0,3,3,1,1,2,0,0
0,15,7,1,1,apartment,2,1,1,20,1,0,0,0,0,5,84,0,0.22,Vadhana,1.5,42.24,0,0,696,548,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,3.743367639398006,6.306275286948016,6.54534966033442,0.6931471805599453,0.4804530139182014,8,1,1,2,0,0,0,0,3,3,1,2,2,0,0
0,18,4,1,1,apartment,2,1,1,3,1,0,0,0,0,28,94,1,1.24,Vadhana,1.5,29.667,0,0,677,447,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,3.3900353169559634,6.102558594613569,6.517671272912275,0.6931471805599453,0.4804530139182014,8,1,2,2,0,0,0,0,3,3,1,2,2,0,1
0,4,2,1,1,apartment,3,1,2,1,1,0,0,0,185,37,94,1,1.58,Khlong Toei,1,56.1,0,0,700,344,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,4.027135812528651,5.840641657373398,6.551080335043404,1.0986122886681098,1.206948960812582,27,1,2,2,2,0,0,0,1,3,1,1,2,0,0
0,31,7,1,1,apartment,4,2,2,4,1,0,0,0,0,3,93,1,0.13,Phasi Charoen,1,33,0,0,671,357,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,3.4965075614664802,5.877735781779639,6.508769136971682,1.3862943611198906,1.9218120556728056,64,1,2,2,0,0,0,0,3,3,2,1,2,0,1
0,4,6,1,1,condominium,2,1,1,2,1,13,22,22,22,23,87,0,0.98,Phaya Thai,1,21.813000000000002,0,0,702,283,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,3.0825061223360297,5.645446897643238,6.553933404025811,0.6931471805599453,0.4804530139182014,8,1,1,2,0,1,1,1,2,3,1,1,2,0,1
1,49,8,1,1,apartment,3,1,1,3,1,0,0,0,274,2,100,0,0.15,Phra Khanong,1,32.967,0,0,405,336,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,3.4955070611328964,5.817111159963204,6.003887067106539,1.0986122886681098,1.206948960812582,27,1,3,2,3,0,0,0,3,3,1,1,2,0,0
0,1,4,1,1,condominium,3,2,2,1,0,30,60,90,365,0,93.72979250541964,0,0,Phra Khanong,1,43.824000000000005,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,3.7801816125207224,8.189522110748094,8.23217423638394,1.0986122886681098,1.206948960812582,27,0,2,1,3,3,1,2,1,3,2,1,1,1,0
0,4,6,1,1,condominium,2,1,1,3,1,0,0,0,0,11,91,0,0.48,Chatu Chak,1,21.945,0,0,690,295,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,3.088539323140197,5.68697535633982,6.536691597591305,0.6931471805599453,0.4804530139182014,8,1,2,2,0,0,0,0,3,3,1,1,2,0,1
0,2,6,1,1,condominium,4,1,2,1,1,0,0,0,0,8,98,1,0.35,Bang Kapi,1,33,0,0,692,463,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,3.4965075614664802,6.137727054086234,6.539585955617669,1.3862943611198906,1.9218120556728056,64,1,2,2,0,0,0,0,1,3,1,1,2,0,0
0,2,4,1,1,condominium,2,1,1,7,1,30,60,90,119,0,93.72979250541964,1,0,Vadhana,1,59.400000000000006,1,1,3760,3603,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,4.084294226368599,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,1,3,1,2,3,3,1,1,2,1,0
0,2,7,1,1,condominium,2,1,1,2,1,0,0,0,184,1,100,0,0.04,Khlong Toei,1,62.7,0,0,679,679,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4.138361447638875,6.520621127558696,6.520621127558696,0.6931471805599453,0.4804530139182014,8,1,3,2,2,0,0,0,2,3,1,1,2,0,0
1,9,5,1,1,condominium,2,1,1,28,1,1,1,1,1,9,98,1,0.42,Ratchathewi,1,298.88100000000003,0,0,648,269,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,5.700045500859292,5.594711379601839,6.473890696352274,0.6931471805599453,0.4804530139182014,8,1,2,2,0,1,1,1,3,3,1,1,2,0,1
0,2,7,1,1,condominium,2,1,1,2,1,1,1,1,186,0,93.72979250541964,0,0,Suanluang,1,59.400000000000006,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4.084294226368599,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,2,1,1,1,2,3,1,1,2,1,0
0,1,2,1,0,apartment,3,1,1,20,1,2,2,2,2,0,93.72979250541964,1,0,Bang Na,1,19.932000000000002,1,1,3760,3603,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2.992326480419158,8.189522110748094,8.23217423638394,1.0986122886681098,1.206948960812582,27,0,2,1,0,1,1,1,3,3,1,1,1,1,0
0,1,2,1,0,condominium,4,2,2,10,1,2,2,2,2,0,93.72979250541964,1,0,Huai Khwang,2,132,1,1,3760,3603,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,4.882801922586371,8.189522110748094,8.23217423638394,1.3862943611198906,1.9218120556728056,64,0,2,1,0,1,1,1,3,3,2,2,1,1,0
1,2,7,1,1,condominium,6,2,2,3,1,1,1,1,186,63,98,0,2.7,Phaya Thai,2.5,84.315,0,0,698,284,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,4.434559785122148,5.648974238161206,6.548219102762372,1.791759469228055,3.210401995568401,216,1,2,3,2,1,1,1,3,3,2,3,2,0,0
0,3,2,1,0,condominium,2,1,1,6,1,0,0,0,0,0,93.72979250541964,1,0,Rat Burana,1,32.01,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.4660483539817717,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,3,3,1,1,2,1,0
0,1,2,1,0,apartment,2,1,1,90,1,0,0,0,274,1,93.72979250541964,1,0.04,Ratchathewi,1,49.5,0,1,705,705,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3.901972669574645,6.558197802812269,6.558197802812269,0.6931471805599453,0.4804530139182014,8,1,2,2,3,0,0,0,3,3,1,1,1,0,0
0,2,6,1,1,condominium,2,1,1,7,1,0,0,0,185,1,100,0,0.08,Huai Khwang,1,36.300000000000004,0,0,357,357,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,3.591817741270805,5.877735781779639,5.877735781779639,0.6931471805599453,0.4804530139182014,8,1,3,2,2,0,0,0,3,3,1,1,2,0,0
1,11,7,1,1,condominium,2,1,1,1,1,14,44,74,106,6,100,0,0.28,Khlong Toei,1.5,33,0,0,653,300,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,3.4965075614664802,5.703782474656201,6.481577129276431,0.6931471805599453,0.4804530139182014,8,1,3,2,1,3,1,1,1,3,1,2,2,0,1
0,31,7,1,1,apartment,2,1,1,1,1,17,17,17,17,4,75,1,0.22,Phasi Charoen,1,24.75,0,0,553,61,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3.2088254890146994,4.110873864173311,6.315358001522335,0.6931471805599453,0.4804530139182014,8,1,0,2,0,1,1,1,1,3,1,1,2,0,1
1,32,6,1,1,condominium,3,1,1,30,1,30,58,88,157,78,99,1,3.4,Vadhana,1,26.367,0,0,688,269,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,3.272113228250618,5.594711379601839,6.5337888379333435,1.0986122886681098,1.206948960812582,27,1,3,3,1,3,1,2,3,3,1,1,2,0,1
0,3,9,1,1,apartment,2,1,2,30,1,0,0,0,184,2,90,0,0.09,Vadhana,1,25.740000000000002,0,0,668,666,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,3.2480462021679806,6.501289670540389,6.504288173536645,0.6931471805599453,0.4804530139182014,8,1,2,2,2,0,0,0,3,3,1,1,2,0,0
0,2,7,1,0,condominium,2,1,1,14,1,0,0,0,185,4,95,1,0.19,Thon buri,1,21.45,0,0,642,321,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.065724645374026,5.771441123130016,6.464588303689961,0.6931471805599453,0.4804530139182014,8,1,2,2,2,0,0,0,3,3,1,1,2,0,1
0,0,5,1,1,condominium,2,1,1,30,1,7,7,7,282,0,93.72979250541964,0,0,Khlong Toei,1,23.1,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,3.139832617527748,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,3,1,1,1,3,3,1,1,1,1,1
0,15,7,1,1,apartment,2,1,1,20,1,0,0,0,0,0,93.72979250541964,0,0,Vadhana,1,46.2,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.832979798087693,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,3,3,1,1,2,1,0
0,15,7,1,1,apartment,2,1,1,20,1,0,0,0,0,1,100,0,0.04,Vadhana,1,46.2,0,0,674,674,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.832979798087693,6.513230110912307,6.513230110912307,0.6931471805599453,0.4804530139182014,8,1,3,2,0,0,0,0,3,3,1,1,2,0,0
0,29,6,1,1,apartment,4,2,2,1,1,0,0,0,0,19,96,0,0.82,Phra Khanong,2,75.9,0,0,693,318,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4.3294166844015844,5.762051382780177,6.541029999189903,1.3862943611198906,1.9218120556728056,64,1,2,2,0,0,0,0,1,3,2,2,2,0,0
0,15,7,1,1,apartment,2,1,1,20,1,0,0,0,0,1,100,0,0.06,Vadhana,1,37.95,0,0,519,519,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,3.636269503841639,6.251903883165888,6.251903883165888,0.6931471805599453,0.4804530139182014,8,1,3,2,0,0,0,0,3,3,1,1,2,0,0
0,15,7,1,1,apartment,2,1,1,2,1,0,0,0,0,0,93.72979250541964,0,0,Vadhana,1,46.2,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.832979798087693,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,2,3,1,1,2,1,0
0,29,6,1,1,apartment,3,1,2,1,1,0,0,0,0,14,97,0,0.61,Phra Khanong,1,34.65,0,0,689,308,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,3.5452977256359124,5.730099782973574,6.535241271013659,1.0986122886681098,1.206948960812582,27,1,2,2,0,0,0,0,1,3,1,1,2,0,0
0,15,7,1,1,apartment,2,1,1,2,1,0,0,0,0,0,93.72979250541964,0,0,Khlong Toei,1,46.2,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.832979798087693,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,2,3,1,1,2,1,0
0,15,7,1,1,apartment,2,1,1,2,1,0,0,0,0,0,93.72979250541964,0,0,Vadhana,1,42.24,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.743367639398006,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,2,3,1,1,2,1,0
1,3,8,1,1,condominium,2,1,1,3,1,2,2,2,2,3,100,0,0.13,Vadhana,1,29.700000000000003,0,0,697,337,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3.391147045808654,5.820082930352362,6.546785410760524,0.6931471805599453,0.4804530139182014,8,1,3,2,0,1,1,1,3,3,1,1,2,0,0
1,162,7,1,1,apartment,2,1,1,1,1,4,4,4,4,76,95,1,3.23,Khlong Toei,1,19.833000000000002,0,0,704,67,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,2.987347217019551,4.204692619390966,6.556778356158042,0.6931471805599453,0.4804530139182014,8,1,2,3,0,1,1,1,1,3,1,1,2,0,0
0,1,4,1,1,condominium,3,1,1,1,0,30,60,90,365,0,93.72979250541964,0,0,Huai Khwang,1,59.400000000000006,1,1,3760,3603,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,4.084294226368599,8.189522110748094,8.23217423638394,1.0986122886681098,1.206948960812582,27,0,2,1,3,3,1,2,1,3,1,1,1,1,0
0,5,8,1,1,apartment,4,2,2,1,1,30,60,90,365,55,89,0,2.34,Phaya Thai,2,46.2,0,0,703,147,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,3.832979798087693,4.990432586778736,6.555356891810665,1.3862943611198906,1.9218120556728056,64,1,1,3,3,3,1,2,1,3,2,2,2,0,0
0,4,7,1,1,Other,5,1,3,1,1,1,1,1,185,45,91,1,2.15,Khlong Toei,1,33,0,0,628,291,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.4965075614664802,5.673323267171493,6.4425401664681985,1.6094379124341003,2.5902903939802346,125,1,2,2,2,1,1,1,1,10,1,1,2,0,0
1,3,8,1,1,condominium,2,1,1,30,1,0,0,0,185,40,97,1,1.72,Bang Sue,1.5,26.400000000000002,0,0,696,273,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,3.2733640101522705,5.60947179518496,6.54534966033442,0.6931471805599453,0.4804530139182014,8,1,2,2,2,0,0,0,3,3,1,2,2,0,1
0,3,8,1,1,apartment,6,3,3,1,1,1,1,1,1,26,92,0,1.26,Bang Rak,2,95.733,0,0,620,293,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,4.561563066605747,5.680172609017068,6.429719478039138,1.791759469228055,3.210401995568401,216,1,2,2,0,1,1,1,1,10,3,2,2,0,1
0,4,7,1,1,apartment,6,3,4,1,1,0,0,0,0,37,93,1,1.6,Bang Rak,2.5,82.5,0,0,694,299,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,4.412798293340635,5.700443573390687,6.542471960506805,1.791759469228055,3.210401995568401,216,1,2,2,0,0,0,0,1,10,3,3,2,0,1
1,9,6,1,1,apartment,4,1,3,2,1,6,6,8,103,69,98,1,2.97,Phra Khanong,1,19.932000000000002,0,0,696,87,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,2.992326480419158,4.465908118654584,6.54534966033442,1.3862943611198906,1.9218120556728056,64,1,2,3,1,1,1,1,2,10,1,1,2,0,0
0,2,2,1,0,condominium,2,1,1,28,1,0,0,0,0,0,93.72979250541964,1,0,Huai Khwang,1,39.6,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3.6788291182604347,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,3,3,1,1,2,1,0
0,1,6,1,1,apartment,3,1,1,2,1,1,1,1,186,6,70,1,0.27,Phra Khanong,1,11.55,0,0,672,117,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2.446685436967803,4.762173934797756,6.5102583405231496,1.0986122886681098,1.206948960812582,27,1,0,2,2,1,1,1,2,3,1,1,1,0,1
0,23,8,1,1,condominium,2,1,1,1,1,0,0,0,0,42,95,1,1.81,Vadhana,1,51.249,0,0,696,289,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,3.9366961056330303,5.666426688112432,6.54534966033442,0.6931471805599453,0.4804530139182014,8,1,2,2,0,0,0,0,1,3,1,1,2,0,1
0,3,8,1,1,apartment,6,3,3,1,1,1,1,1,1,7,100,0,0.59,Bang Rak,2,75.768,0,0,354,287,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,4.327676039923801,5.659482215759621,5.869296913133774,1.791759469228055,3.210401995568401,216,1,3,2,0,1,1,1,1,10,3,2,2,0,1
0,1,2,1,0,condominium,2,1,1,30,1,30,60,90,129,8,98,0,0.35,Suanluang,1,23.1,0,0,694,477,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,3.139832617527748,6.1675164908883415,6.542471960506805,0.6931471805599453,0.4804530139182014,8,1,2,2,1,3,1,2,3,3,1,1,1,0,0
0,1,2,1,0,condominium,2,1,1,30,1,1,1,1,276,0,93.72979250541964,1,0,Huai Khwang,1,165,1,1,3760,3603,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.10594547390058,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,3,1,1,1,3,3,1,1,1,1,0
0,6,2,1,0,condominium,4,2,2,1,1,0,0,0,275,6,100,0,0.26,Bang Phlat,2,495,0,0,697,262,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,6.20455776256869,5.568344503761097,6.546785410760524,1.3862943611198906,1.9218120556728056,64,1,3,2,3,0,0,0,1,3,2,2,2,0,0
0,6,2,1,0,condominium,6,2,2,1,1,0,0,0,275,4,100,0,0.44,Bang Phlat,2,495,0,0,269,262,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,6.20455776256869,5.568344503761097,5.594711379601839,1.791759469228055,3.210401995568401,216,1,3,2,3,0,0,0,1,3,2,2,2,0,0
1,0,5,1,1,condominium,4,1,1,10,1,1,1,1,275,6,97,1,0.26,Khlong Toei,1,89.661,0,0,687,399,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,4.496035891910691,5.988961416889864,6.532334292222349,1.3862943611198906,1.9218120556728056,64,1,2,2,3,1,1,1,3,3,1,1,1,0,0
0,18,6,1,1,condominium,2,1,1,3,1,0,0,0,185,14,96,0,0.6,Sathon,1,44.88,0,0,695,382,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3.803992261214441,5.945420608606575,6.543911845564792,0.6931471805599453,0.4804530139182014,8,1,2,2,2,0,0,0,3,3,1,1,2,0,0
0,1,6,1,1,Other,6,3,0,1,1,30,60,90,365,0,93.72979250541964,1,0,Taling Chan,2.5,148.5,1,1,3760,3603,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,5.000584958242754,8.189522110748094,8.23217423638394,1.791759469228055,3.210401995568401,216,0,2,1,3,3,1,2,1,1,3,3,1,1,0
